"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"Norwood Park","2019/8/5","1","0","1","1","1","AM","1 AM"
"Norwood Park","2019/8/5","1","1","2","2","2","AM","2 AM"
"Norwood Park","2019/8/5","0","1","1","5","5","AM","5 AM"
"Norwood Park","2019/8/5","1","3","4","6","6","AM","6 AM"
"Norwood Park","2019/8/5","1","1","2","7","7","AM","7 AM"
"Norwood Park","2019/8/5","2","0","2","8","8","AM","8 AM"
"Norwood Park","2019/8/5","1","1","2","9","9","AM","9 AM"
"Norwood Park","2019/8/5","1","0","1","11","11","AM","11 AM"
"Norwood Park","2019/8/5","2","1","3","12","12","PM","12 PM"
"Norwood Park","2019/8/5","2","0","2","13","1","PM","1 PM"
"Norwood Park","2019/8/5","6","2","8","14","2","PM","2 PM"
"Norwood Park","2019/8/5","3","4","7","15","3","PM","3 PM"
"Norwood Park","2019/8/5","5","2","7","16","4","PM","4 PM"
"Norwood Park","2019/8/5","2","2","4","17","5","PM","5 PM"
"Norwood Park","2019/8/5","6","1","7","18","6","PM","6 PM"
"Norwood Park","2019/8/5","3","1","4","19","7","PM","7 PM"
"Norwood Park","2019/8/5","5","0","5","20","8","PM","8 PM"
"Norwood Park","2019/8/5","1","1","2","21","9","PM","9 PM"
"Norwood Park","2019/8/5","3","0","3","22","10","PM","10 PM"
"Norwood Park","2019/8/5","2","0","2","23","11","PM","11 PM"
"Norwood Park","2019/8/6","1","0","1","0","12","AM","12 AM"
"Norwood Park","2019/8/6","2","0","2","1","1","AM","1 AM"
"Norwood Park","2019/8/6","0","1","1","2","2","AM","2 AM"
"Norwood Park","2019/8/6","2","0","2","3","3","AM","3 AM"
"Norwood Park","2019/8/6","0","1","1","4","4","AM","4 AM"
"Norwood Park","2019/8/6","1","0","1","5","5","AM","5 AM"
"Norwood Park","2019/8/6","0","2","2","6","6","AM","6 AM"
"Norwood Park","2019/8/6","1","1","2","7","7","AM","7 AM"
"Norwood Park","2019/8/6","0","2","2","8","8","AM","8 AM"
"Norwood Park","2019/8/6","3","0","3","9","9","AM","9 AM"
"Norwood Park","2019/8/6","3","2","5","10","10","AM","10 AM"
"Norwood Park","2019/8/6","1","2","3","11","11","AM","11 AM"
"Norwood Park","2019/8/6","2","0","2","12","12","PM","12 PM"
"Norwood Park","2019/8/6","2","0","2","13","1","PM","1 PM"
"Norwood Park","2019/8/6","3","1","4","14","2","PM","2 PM"
"Norwood Park","2019/8/6","3","3","6","15","3","PM","3 PM"
"Norwood Park","2019/8/6","2","0","2","16","4","PM","4 PM"
"Norwood Park","2019/8/6","1","2","3","17","5","PM","5 PM"
"Norwood Park","2019/8/6","3","3","6","18","6","PM","6 PM"
"Norwood Park","2019/8/6","7","1","8","19","7","PM","7 PM"
"Norwood Park","2019/8/6","6","0","6","20","8","PM","8 PM"
"Norwood Park","2019/8/6","5","0","5","21","9","PM","9 PM"
"Norwood Park","2019/8/6","2","1","3","22","10","PM","10 PM"
"Norwood Park","2019/8/6","4","0","4","23","11","PM","11 PM"
"Norwood Park","2019/8/7","1","0","1","0","12","AM","12 AM"
"Norwood Park","2019/8/7","1","0","1","1","1","AM","1 AM"
"Norwood Park","2019/8/7","1","0","1","3","3","AM","3 AM"
"Norwood Park","2019/8/7","1","0","1","4","4","AM","4 AM"
"Norwood Park","2019/8/7","0","3","3","6","6","AM","6 AM"
"Norwood Park","2019/8/7","1","1","2","7","7","AM","7 AM"
"Norwood Park","2019/8/7","1","0","1","9","9","AM","9 AM"
"Norwood Park","2019/8/7","2","0","2","11","11","AM","11 AM"
"Norwood Park","2019/8/7","0","1","1","12","12","PM","12 PM"
"Norwood Park","2019/8/7","2","1","3","13","1","PM","1 PM"
"Norwood Park","2019/8/7","3","3","6","14","2","PM","2 PM"
"Norwood Park","2019/8/7","5","3","8","15","3","PM","3 PM"
"Norwood Park","2019/8/7","3","2","5","16","4","PM","4 PM"
"Norwood Park","2019/8/7","4","1","5","17","5","PM","5 PM"
"Norwood Park","2019/8/7","5","1","6","18","6","PM","6 PM"
"Norwood Park","2019/8/7","7","0","7","19","7","PM","7 PM"
"Norwood Park","2019/8/7","4","1","5","20","8","PM","8 PM"
"Norwood Park","2019/8/7","4","0","4","21","9","PM","9 PM"
"Norwood Park","2019/8/7","12","0","12","22","10","PM","10 PM"
"Norwood Park","2019/8/7","4","0","4","23","11","PM","11 PM"
"Norwood Park","2019/8/8","3","0","3","0","12","AM","12 AM"
"Norwood Park","2019/8/8","3","0","3","1","1","AM","1 AM"
"Norwood Park","2019/8/8","3","1","4","2","2","AM","2 AM"
"Norwood Park","2019/8/8","0","1","1","5","5","AM","5 AM"
"Norwood Park","2019/8/8","2","0","2","6","6","AM","6 AM"
"Norwood Park","2019/8/8","4","0","4","7","7","AM","7 AM"
"Norwood Park","2019/8/8","0","2","2","8","8","AM","8 AM"
"Norwood Park","2019/8/8","1","0","1","9","9","AM","9 AM"
"Norwood Park","2019/8/8","0","1","1","10","10","AM","10 AM"
"Norwood Park","2019/8/8","2","0","2","11","11","AM","11 AM"
"Norwood Park","2019/8/8","5","0","5","12","12","PM","12 PM"
"Norwood Park","2019/8/8","2","0","2","13","1","PM","1 PM"
"Norwood Park","2019/8/8","3","1","4","14","2","PM","2 PM"
"Norwood Park","2019/8/8","4","2","6","15","3","PM","3 PM"
"Norwood Park","2019/8/8","5","1","6","16","4","PM","4 PM"
"Norwood Park","2019/8/8","2","1","3","17","5","PM","5 PM"
"Norwood Park","2019/8/8","2","3","5","18","6","PM","6 PM"
"Norwood Park","2019/8/8","6","1","7","19","7","PM","7 PM"
"Norwood Park","2019/8/8","2","0","2","20","8","PM","8 PM"
"Norwood Park","2019/8/8","5","0","5","21","9","PM","9 PM"
"Norwood Park","2019/8/8","5","0","5","22","10","PM","10 PM"
"Norwood Park","2019/8/8","3","0","3","23","11","PM","11 PM"
"Norwood Park","2019/8/9","3","0","3","0","12","AM","12 AM"
"Norwood Park","2019/8/9","4","1","5","1","1","AM","1 AM"
"Norwood Park","2019/8/9","1","1","2","2","2","AM","2 AM"
"Norwood Park","2019/8/9","0","1","1","4","4","AM","4 AM"
"Norwood Park","2019/8/9","1","1","2","7","7","AM","7 AM"
"Norwood Park","2019/8/9","1","0","1","9","9","AM","9 AM"
"Norwood Park","2019/8/9","4","4","8","10","10","AM","10 AM"
"Norwood Park","2019/8/9","2","1","3","11","11","AM","11 AM"
"Norwood Park","2019/8/9","4","0","4","12","12","PM","12 PM"
"Norwood Park","2019/8/9","0","2","2","13","1","PM","1 PM"
"Norwood Park","2019/8/9","5","1","6","14","2","PM","2 PM"
"Norwood Park","2019/8/9","3","2","5","15","3","PM","3 PM"
"Norwood Park","2019/8/9","3","0","3","16","4","PM","4 PM"
"Norwood Park","2019/8/9","4","2","6","17","5","PM","5 PM"
"Norwood Park","2019/8/9","3","1","4","18","6","PM","6 PM"
"Norwood Park","2019/8/9","2","1","3","19","7","PM","7 PM"
"Norwood Park","2019/8/9","6","0","6","20","8","PM","8 PM"
"Norwood Park","2019/8/9","3","0","3","21","9","PM","9 PM"
"Norwood Park","2019/8/9","3","0","3","22","10","PM","10 PM"
"Norwood Park","2019/8/9","3","3","6","23","11","PM","11 PM"
"Norwood Park","2019/8/10","3","0","3","0","12","AM","12 AM"
"Norwood Park","2019/8/10","1","1","2","1","1","AM","1 AM"
"Norwood Park","2019/8/10","1","1","2","2","2","AM","2 AM"
"Norwood Park","2019/8/10","2","0","2","5","5","AM","5 AM"
"Norwood Park","2019/8/10","0","1","1","6","6","AM","6 AM"
"Norwood Park","2019/8/10","2","3","5","7","7","AM","7 AM"
"Norwood Park","2019/8/10","1","2","3","8","8","AM","8 AM"
"Norwood Park","2019/8/10","4","2","6","9","9","AM","9 AM"
"Norwood Park","2019/8/10","1","1","2","10","10","AM","10 AM"
"Norwood Park","2019/8/10","2","0","2","11","11","AM","11 AM"
"Norwood Park","2019/8/10","1","0","1","12","12","PM","12 PM"
"Norwood Park","2019/8/10","3","1","4","13","1","PM","1 PM"
"Norwood Park","2019/8/10","4","0","4","14","2","PM","2 PM"
"Norwood Park","2019/8/10","3","0","3","15","3","PM","3 PM"
"Norwood Park","2019/8/10","1","0","1","16","4","PM","4 PM"
"Norwood Park","2019/8/10","2","1","3","17","5","PM","5 PM"
"Norwood Park","2019/8/10","2","1","3","18","6","PM","6 PM"
"Norwood Park","2019/8/10","5","1","6","19","7","PM","7 PM"
"Norwood Park","2019/8/10","6","2","8","20","8","PM","8 PM"
"Norwood Park","2019/8/10","4","0","4","21","9","PM","9 PM"
"Norwood Park","2019/8/10","1","1","2","22","10","PM","10 PM"
"Norwood Park","2019/8/10","1","0","1","23","11","PM","11 PM"
"Norwood Park","2019/8/11","2","1","3","0","12","AM","12 AM"
"Norwood Park","2019/8/11","1","1","2","1","1","AM","1 AM"
"Norwood Park","2019/8/11","2","2","4","3","3","AM","3 AM"
"Norwood Park","2019/8/11","2","0","2","4","4","AM","4 AM"
"Norwood Park","2019/8/11","3","0","3","5","5","AM","5 AM"
"Norwood Park","2019/8/11","1","3","4","6","6","AM","6 AM"
"Norwood Park","2019/8/11","2","1","3","7","7","AM","7 AM"
"Norwood Park","2019/8/11","2","0","2","8","8","AM","8 AM"
"Norwood Park","2019/8/11","2","1","3","9","9","AM","9 AM"
"Norwood Park","2019/8/11","5","1","6","10","10","AM","10 AM"
"Norwood Park","2019/8/11","2","1","3","11","11","AM","11 AM"
"Norwood Park","2019/8/11","2","1","3","12","12","PM","12 PM"
"Norwood Park","2019/8/11","3","0","3","13","1","PM","1 PM"
"Norwood Park","2019/8/11","2","1","3","14","2","PM","2 PM"
"Norwood Park","2019/8/11","3","0","3","15","3","PM","3 PM"
"Norwood Park","2019/8/11","1","0","1","16","4","PM","4 PM"
"Norwood Park","2019/8/11","2","0","2","17","5","PM","5 PM"
"Norwood Park","2019/8/11","2","2","4","18","6","PM","6 PM"
"Norwood Park","2019/8/11","3","0","3","19","7","PM","7 PM"
"Norwood Park","2019/8/11","2","2","4","20","8","PM","8 PM"
"Norwood Park","2019/8/11","2","1","3","21","9","PM","9 PM"
"Norwood Park","2019/8/11","4","1","5","22","10","PM","10 PM"
"Norwood Park","2019/8/11","2","3","5","23","11","PM","11 PM"
"Norwood Park","2019/8/12","3","0","3","0","12","AM","12 AM"
"Norwood Park","2019/8/12","2","2","4","1","1","AM","1 AM"
"Norwood Park","2019/8/12","2","2","4","2","2","AM","2 AM"
"Norwood Park","2019/8/12","1","1","2","3","3","AM","3 AM"
"Norwood Park","2019/8/12","0","1","1","5","5","AM","5 AM"
"Norwood Park","2019/8/12","1","0","1","6","6","AM","6 AM"
"Norwood Park","2019/8/12","2","3","5","7","7","AM","7 AM"
"Norwood Park","2019/8/12","2","1","3","9","9","AM","9 AM"
"Norwood Park","2019/8/12","5","0","5","10","10","AM","10 AM"
"Norwood Park","2019/8/12","1","1","2","11","11","AM","11 AM"
"Norwood Park","2019/8/12","3","0","3","12","12","PM","12 PM"
"Norwood Park","2019/8/12","3","1","4","13","1","PM","1 PM"
"Norwood Park","2019/8/12","4","1","5","14","2","PM","2 PM"
"Norwood Park","2019/8/12","6","0","6","15","3","PM","3 PM"
"Norwood Park","2019/8/12","0","1","1","16","4","PM","4 PM"
"Norwood Park","2019/8/12","6","2","8","17","5","PM","5 PM"
"Norwood Park","2019/8/12","1","0","1","18","6","PM","6 PM"
"Norwood Park","2019/8/12","3","0","3","19","7","PM","7 PM"
"Norwood Park","2019/8/12","3","3","6","20","8","PM","8 PM"
"Norwood Park","2019/8/12","3","0","3","21","9","PM","9 PM"
"Norwood Park","2019/8/12","4","0","4","22","10","PM","10 PM"
"Norwood Park","2019/8/12","2","0","2","23","11","PM","11 PM"
"Norwood Park","2019/8/13","2","0","2","0","12","AM","12 AM"
"Norwood Park","2019/8/13","2","0","2","1","1","AM","1 AM"
"Norwood Park","2019/8/13","1","0","1","2","2","AM","2 AM"
"Norwood Park","2019/8/13","1","0","1","3","3","AM","3 AM"
"Norwood Park","2019/8/13","1","0","1","5","5","AM","5 AM"
"Norwood Park","2019/8/13","4","1","5","6","6","AM","6 AM"
"Norwood Park","2019/8/13","2","1","3","7","7","AM","7 AM"
"Norwood Park","2019/8/13","5","2","7","8","8","AM","8 AM"
"Norwood Park","2019/8/13","2","0","2","9","9","AM","9 AM"
"Norwood Park","2019/8/13","7","2","9","10","10","AM","10 AM"
"Norwood Park","2019/8/13","7","1","8","11","11","AM","11 AM"
"Norwood Park","2019/8/13","3","2","5","12","12","PM","12 PM"
"Norwood Park","2019/8/13","4","1","5","13","1","PM","1 PM"
"Norwood Park","2019/8/13","5","0","5","14","2","PM","2 PM"
"Norwood Park","2019/8/13","1","0","1","15","3","PM","3 PM"
"Norwood Park","2019/8/13","1","1","2","16","4","PM","4 PM"
"Norwood Park","2019/8/13","1","3","4","17","5","PM","5 PM"
"Norwood Park","2019/8/13","3","1","4","18","6","PM","6 PM"
"Norwood Park","2019/8/13","2","2","4","19","7","PM","7 PM"
"Norwood Park","2019/8/13","2","1","3","20","8","PM","8 PM"
"Norwood Park","2019/8/13","4","0","4","21","9","PM","9 PM"
"Norwood Park","2019/8/13","5","0","5","22","10","PM","10 PM"
"Norwood Park","2019/8/13","2","0","2","23","11","PM","11 PM"
"Norwood Park","2019/8/14","4","1","5","0","12","AM","12 AM"
"Norwood Park","2019/8/14","0","1","1","2","2","AM","2 AM"
"Norwood Park","2019/8/14","1","0","1","4","4","AM","4 AM"
"Norwood Park","2019/8/14","3","1","4","5","5","AM","5 AM"
"Norwood Park","2019/8/14","1","1","2","6","6","AM","6 AM"
"Norwood Park","2019/8/14","2","2","4","7","7","AM","7 AM"
"Norwood Park","2019/8/14","0","1","1","8","8","AM","8 AM"
"Norwood Park","2019/8/14","2","1","3","9","9","AM","9 AM"
"Norwood Park","2019/8/14","3","0","3","10","10","AM","10 AM"
"Norwood Park","2019/8/14","1","1","2","11","11","AM","11 AM"
"Norwood Park","2019/8/14","2","2","4","12","12","PM","12 PM"
"Norwood Park","2019/8/14","0","2","2","13","1","PM","1 PM"
"Norwood Park","2019/8/14","2","1","3","14","2","PM","2 PM"
"Norwood Park","2019/8/14","5","2","7","15","3","PM","3 PM"
"Norwood Park","2019/8/14","5","1","6","16","4","PM","4 PM"
"Norwood Park","2019/8/14","8","0","8","17","5","PM","5 PM"
"Norwood Park","2019/8/14","7","0","7","18","6","PM","6 PM"
"Norwood Park","2019/8/14","3","0","3","19","7","PM","7 PM"
"Norwood Park","2019/8/14","3","0","3","20","8","PM","8 PM"
"Norwood Park","2019/8/14","3","0","3","21","9","PM","9 PM"
"Norwood Park","2019/8/14","2","0","2","22","10","PM","10 PM"
"Norwood Park","2019/8/14","4","0","4","23","11","PM","11 PM"
"Norwood Park","2019/8/15","3","1","4","0","12","AM","12 AM"
"Norwood Park","2019/8/15","2","0","2","1","1","AM","1 AM"
"Norwood Park","2019/8/15","2","0","2","2","2","AM","2 AM"
"Norwood Park","2019/8/15","1","2","3","4","4","AM","4 AM"
"Norwood Park","2019/8/15","2","1","3","6","6","AM","6 AM"
"Norwood Park","2019/8/15","1","0","1","7","7","AM","7 AM"
"Norwood Park","2019/8/15","2","1","3","8","8","AM","8 AM"
"Norwood Park","2019/8/15","3","0","3","9","9","AM","9 AM"
"Norwood Park","2019/8/15","3","3","6","10","10","AM","10 AM"
"Norwood Park","2019/8/15","5","4","9","11","11","AM","11 AM"
"Norwood Park","2019/8/15","2","2","4","12","12","PM","12 PM"
"Norwood Park","2019/8/15","4","1","5","13","1","PM","1 PM"
"Norwood Park","2019/8/15","2","1","3","14","2","PM","2 PM"
"Norwood Park","2019/8/15","4","0","4","15","3","PM","3 PM"
"Norwood Park","2019/8/15","5","2","7","16","4","PM","4 PM"
"Norwood Park","2019/8/15","1","1","2","17","5","PM","5 PM"
"Norwood Park","2019/8/15","7","0","7","18","6","PM","6 PM"
"Norwood Park","2019/8/15","3","0","3","19","7","PM","7 PM"
"Norwood Park","2019/8/15","3","0","3","20","8","PM","8 PM"
"Norwood Park","2019/8/15","3","0","3","21","9","PM","9 PM"
"Norwood Park","2019/8/15","8","0","8","22","10","PM","10 PM"
"Norwood Park","2019/8/15","3","1","4","23","11","PM","11 PM"
"Norwood Park","2019/8/16","4","1","5","0","12","AM","12 AM"
"Norwood Park","2019/8/16","2","0","2","1","1","AM","1 AM"
"Norwood Park","2019/8/16","2","0","2","2","2","AM","2 AM"
"Norwood Park","2019/8/16","1","1","2","3","3","AM","3 AM"
"Norwood Park","2019/8/16","1","0","1","6","6","AM","6 AM"
"Norwood Park","2019/8/16","2","0","2","7","7","AM","7 AM"
"Norwood Park","2019/8/16","1","0","1","9","9","AM","9 AM"
"Norwood Park","2019/8/16","4","1","5","10","10","AM","10 AM"
"Norwood Park","2019/8/16","2","2","4","11","11","AM","11 AM"
"Norwood Park","2019/8/16","2","1","3","12","12","PM","12 PM"
"Norwood Park","2019/8/16","1","3","4","13","1","PM","1 PM"
"Norwood Park","2019/8/16","3","0","3","14","2","PM","2 PM"
"Norwood Park","2019/8/16","3","2","5","15","3","PM","3 PM"
"Norwood Park","2019/8/16","4","0","4","16","4","PM","4 PM"
"Norwood Park","2019/8/16","2","2","4","17","5","PM","5 PM"
"Norwood Park","2019/8/16","1","0","1","18","6","PM","6 PM"
"Norwood Park","2019/8/16","2","0","2","19","7","PM","7 PM"
"Norwood Park","2019/8/16","4","0","4","20","8","PM","8 PM"
"Norwood Park","2019/8/16","2","0","2","21","9","PM","9 PM"
"Norwood Park","2019/8/16","3","1","4","22","10","PM","10 PM"
"Norwood Park","2019/8/16","4","0","4","23","11","PM","11 PM"
"Norwood Park","2019/8/17","3","0","3","0","12","AM","12 AM"
"Norwood Park","2019/8/17","3","1","4","1","1","AM","1 AM"
"Norwood Park","2019/8/17","1","1","2","2","2","AM","2 AM"
"Norwood Park","2019/8/17","2","0","2","3","3","AM","3 AM"
"Norwood Park","2019/8/17","1","0","1","6","6","AM","6 AM"
"Norwood Park","2019/8/17","0","1","1","7","7","AM","7 AM"
"Norwood Park","2019/8/17","3","2","5","8","8","AM","8 AM"
"Norwood Park","2019/8/17","2","1","3","9","9","AM","9 AM"
"Norwood Park","2019/8/17","4","3","7","10","10","AM","10 AM"
"Norwood Park","2019/8/17","2","3","5","11","11","AM","11 AM"
"Norwood Park","2019/8/17","1","0","1","12","12","PM","12 PM"
"Norwood Park","2019/8/17","2","0","2","13","1","PM","1 PM"
"Norwood Park","2019/8/17","1","1","2","14","2","PM","2 PM"
"Norwood Park","2019/8/17","3","0","3","15","3","PM","3 PM"
"Norwood Park","2019/8/17","3","0","3","16","4","PM","4 PM"
"Norwood Park","2019/8/17","0","1","1","18","6","PM","6 PM"
"Norwood Park","2019/8/17","1","0","1","19","7","PM","7 PM"
"Norwood Park","2019/8/17","2","1","3","20","8","PM","8 PM"
"Norwood Park","2019/8/17","4","0","4","21","9","PM","9 PM"
"Norwood Park","2019/8/17","2","2","4","22","10","PM","10 PM"
"Norwood Park","2019/8/18","3","0","3","0","12","AM","12 AM"
"Norwood Park","2019/8/18","1","0","1","1","1","AM","1 AM"
"Norwood Park","2019/8/18","1","0","1","2","2","AM","2 AM"
"Norwood Park","2019/8/18","2","1","3","3","3","AM","3 AM"
"Norwood Park","2019/8/18","2","0","2","4","4","AM","4 AM"
"Norwood Park","2019/8/18","0","2","2","5","5","AM","5 AM"
"Norwood Park","2019/8/18","1","0","1","6","6","AM","6 AM"
"Norwood Park","2019/8/18","4","2","6","7","7","AM","7 AM"
"Norwood Park","2019/8/18","0","2","2","8","8","AM","8 AM"
"Norwood Park","2019/8/18","3","1","4","9","9","AM","9 AM"
"Norwood Park","2019/8/18","2","0","2","10","10","AM","10 AM"
"Norwood Park","2019/8/18","5","1","6","11","11","AM","11 AM"
"Norwood Park","2019/8/18","1","0","1","12","12","PM","12 PM"
"Norwood Park","2019/8/18","4","1","5","13","1","PM","1 PM"
"Norwood Park","2019/8/18","1","1","2","14","2","PM","2 PM"
"Norwood Park","2019/8/18","3","0","3","15","3","PM","3 PM"
"Norwood Park","2019/8/18","5","0","5","16","4","PM","4 PM"
"Norwood Park","2019/8/18","1","1","2","17","5","PM","5 PM"
"Norwood Park","2019/8/18","3","0","3","18","6","PM","6 PM"
"Norwood Park","2019/8/18","2","0","2","19","7","PM","7 PM"
"Norwood Park","2019/8/18","5","0","5","20","8","PM","8 PM"
"Norwood Park","2019/8/18","3","0","3","21","9","PM","9 PM"
"Norwood Park","2019/8/18","2","1","3","22","10","PM","10 PM"
"Norwood Park","2019/8/18","2","0","2","23","11","PM","11 PM"
"Norwood Park","2019/8/19","1","0","1","0","12","AM","12 AM"
"Norwood Park","2019/8/19","3","0","3","1","1","AM","1 AM"
"Norwood Park","2019/8/19","3","2","5","2","2","AM","2 AM"
"Norwood Park","2019/8/19","1","1","2","4","4","AM","4 AM"
"Norwood Park","2019/8/19","1","0","1","5","5","AM","5 AM"
"Norwood Park","2019/8/19","3","1","4","6","6","AM","6 AM"
"Norwood Park","2019/8/19","1","0","1","7","7","AM","7 AM"
"Norwood Park","2019/8/19","3","2","5","8","8","AM","8 AM"
"Norwood Park","2019/8/19","3","3","6","9","9","AM","9 AM"
"Norwood Park","2019/8/19","4","1","5","10","10","AM","10 AM"
"Norwood Park","2019/8/19","2","0","2","11","11","AM","11 AM"
"Norwood Park","2019/8/19","5","1","6","12","12","PM","12 PM"
"Norwood Park","2019/8/19","4","0","4","13","1","PM","1 PM"
"Norwood Park","2019/8/19","6","1","7","14","2","PM","2 PM"
"Norwood Park","2019/8/19","3","2","5","15","3","PM","3 PM"
"Norwood Park","2019/8/19","4","1","5","16","4","PM","4 PM"
"Norwood Park","2019/8/19","5","1","6","17","5","PM","5 PM"
"Norwood Park","2019/8/19","5","1","6","18","6","PM","6 PM"
"Norwood Park","2019/8/19","5","2","7","19","7","PM","7 PM"
"Norwood Park","2019/8/19","5","2","7","20","8","PM","8 PM"
"Norwood Park","2019/8/19","4","1","5","21","9","PM","9 PM"
"Norwood Park","2019/8/19","3","0","3","22","10","PM","10 PM"
"Norwood Park","2019/8/19","0","1","1","23","11","PM","11 PM"
"Norwood Park","2019/8/20","1","0","1","0","12","AM","12 AM"
"Norwood Park","2019/8/20","4","0","4","1","1","AM","1 AM"
"Norwood Park","2019/8/20","1","0","1","2","2","AM","2 AM"
"Norwood Park","2019/8/20","2","0","2","3","3","AM","3 AM"
"Norwood Park","2019/8/20","0","1","1","6","6","AM","6 AM"
"Norwood Park","2019/8/20","1","0","1","7","7","AM","7 AM"
"Norwood Park","2019/8/20","2","1","3","8","8","AM","8 AM"
"Norwood Park","2019/8/20","2","1","3","9","9","AM","9 AM"
"Norwood Park","2019/8/20","3","2","5","10","10","AM","10 AM"
"Norwood Park","2019/8/20","4","3","7","11","11","AM","11 AM"
"Norwood Park","2019/8/20","5","0","5","12","12","PM","12 PM"
"Norwood Park","2019/8/20","4","0","4","13","1","PM","1 PM"
"Norwood Park","2019/8/20","2","1","3","14","2","PM","2 PM"
"Norwood Park","2019/8/20","3","0","3","15","3","PM","3 PM"
"Norwood Park","2019/8/20","5","2","7","16","4","PM","4 PM"
"Norwood Park","2019/8/20","3","1","4","17","5","PM","5 PM"
"Norwood Park","2019/8/20","3","0","3","18","6","PM","6 PM"
"Norwood Park","2019/8/20","8","2","10","19","7","PM","7 PM"
"Norwood Park","2019/8/20","6","0","6","20","8","PM","8 PM"
"Norwood Park","2019/8/20","5","2","7","21","9","PM","9 PM"
"Norwood Park","2019/8/20","3","0","3","22","10","PM","10 PM"
"Norwood Park","2019/8/20","5","2","7","23","11","PM","11 PM"
"Norwood Park","2019/8/21","6","1","7","0","12","AM","12 AM"
"Norwood Park","2019/8/21","2","0","2","1","1","AM","1 AM"
"Norwood Park","2019/8/21","0","1","1","2","2","AM","2 AM"
"Norwood Park","2019/8/21","3","2","5","6","6","AM","6 AM"
"Norwood Park","2019/8/21","2","1","3","7","7","AM","7 AM"
"Norwood Park","2019/8/21","1","0","1","8","8","AM","8 AM"
"Norwood Park","2019/8/21","1","0","1","9","9","AM","9 AM"
"Norwood Park","2019/8/21","1","0","1","10","10","AM","10 AM"
"Norwood Park","2019/8/21","2","1","3","11","11","AM","11 AM"
"Norwood Park","2019/8/21","6","0","6","12","12","PM","12 PM"
"Norwood Park","2019/8/21","1","1","2","13","1","PM","1 PM"
"Norwood Park","2019/8/21","6","0","6","14","2","PM","2 PM"
"Norwood Park","2019/8/21","3","1","4","15","3","PM","3 PM"
"Norwood Park","2019/8/21","2","2","4","16","4","PM","4 PM"
"Norwood Park","2019/8/21","2","1","3","17","5","PM","5 PM"
"Norwood Park","2019/8/21","2","0","2","18","6","PM","6 PM"
"Norwood Park","2019/8/21","5","2","7","19","7","PM","7 PM"
"Norwood Park","2019/8/21","6","0","6","20","8","PM","8 PM"
"Norwood Park","2019/8/21","8","1","9","21","9","PM","9 PM"
"Norwood Park","2019/8/21","3","0","3","22","10","PM","10 PM"
"Norwood Park","2019/8/21","9","0","9","23","11","PM","11 PM"
"Norwood Park","2019/8/22","2","0","2","0","12","AM","12 AM"
"Norwood Park","2019/8/22","2","0","2","4","4","AM","4 AM"
"Norwood Park","2019/8/22","1","0","1","5","5","AM","5 AM"
"Norwood Park","2019/8/22","2","0","2","6","6","AM","6 AM"
"Norwood Park","2019/8/22","2","1","3","7","7","AM","7 AM"
"Norwood Park","2019/8/22","2","2","4","8","8","AM","8 AM"
"Norwood Park","2019/8/22","2","1","3","9","9","AM","9 AM"
"Norwood Park","2019/8/22","3","1","4","10","10","AM","10 AM"
"Norwood Park","2019/8/22","3","2","5","11","11","AM","11 AM"
"Norwood Park","2019/8/22","6","2","8","12","12","PM","12 PM"
"Norwood Park","2019/8/22","3","1","4","13","1","PM","1 PM"
"Norwood Park","2019/8/22","9","4","13","14","2","PM","2 PM"
"Norwood Park","2019/8/22","4","1","5","15","3","PM","3 PM"
"Norwood Park","2019/8/22","5","3","8","16","4","PM","4 PM"
"Norwood Park","2019/8/22","3","1","4","17","5","PM","5 PM"
"Norwood Park","2019/8/22","4","1","5","18","6","PM","6 PM"
"Norwood Park","2019/8/22","1","2","3","19","7","PM","7 PM"
"Norwood Park","2019/8/22","5","1","6","20","8","PM","8 PM"
"Norwood Park","2019/8/22","7","2","9","21","9","PM","9 PM"
"Norwood Park","2019/8/22","2","0","2","22","10","PM","10 PM"
"Norwood Park","2019/8/22","2","0","2","23","11","PM","11 PM"
"Norwood Park","2019/8/23","4","0","4","0","12","AM","12 AM"
"Norwood Park","2019/8/23","2","1","3","1","1","AM","1 AM"
"Norwood Park","2019/8/23","1","0","1","3","3","AM","3 AM"
"Norwood Park","2019/8/23","1","0","1","4","4","AM","4 AM"
"Norwood Park","2019/8/23","1","0","1","6","6","AM","6 AM"
"Norwood Park","2019/8/23","1","2","3","7","7","AM","7 AM"
"Norwood Park","2019/8/23","5","1","6","8","8","AM","8 AM"
"Norwood Park","2019/8/23","2","0","2","9","9","AM","9 AM"
"Norwood Park","2019/8/23","2","0","2","10","10","AM","10 AM"
"Norwood Park","2019/8/23","1","1","2","11","11","AM","11 AM"
"Norwood Park","2019/8/23","3","0","3","12","12","PM","12 PM"
"Norwood Park","2019/8/23","7","1","8","13","1","PM","1 PM"
"Norwood Park","2019/8/23","1","1","2","14","2","PM","2 PM"
"Norwood Park","2019/8/23","6","1","7","15","3","PM","3 PM"
"Norwood Park","2019/8/23","5","2","7","16","4","PM","4 PM"
"Norwood Park","2019/8/23","4","1","5","17","5","PM","5 PM"
"Norwood Park","2019/8/23","4","1","5","18","6","PM","6 PM"
"Norwood Park","2019/8/23","5","1","6","19","7","PM","7 PM"
