"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"Grand Boulevard","2019/12/15","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/15","1","0","1","3","3","AM","3 AM"
"Grand Boulevard","2019/12/15","1","1","2","4","4","AM","4 AM"
"Grand Boulevard","2019/12/15","3","0","3","6","6","AM","6 AM"
"Grand Boulevard","2019/12/15","0","2","2","7","7","AM","7 AM"
"Grand Boulevard","2019/12/15","1","3","4","8","8","AM","8 AM"
"Grand Boulevard","2019/12/15","3","3","6","9","9","AM","9 AM"
"Grand Boulevard","2019/12/15","5","1","6","10","10","AM","10 AM"
"Grand Boulevard","2019/12/15","2","3","5","11","11","AM","11 AM"
"Grand Boulevard","2019/12/15","2","0","2","12","12","PM","12 PM"
"Grand Boulevard","2019/12/15","4","1","5","13","1","PM","1 PM"
"Grand Boulevard","2019/12/15","1","3","4","14","2","PM","2 PM"
"Grand Boulevard","2019/12/15","2","2","4","15","3","PM","3 PM"
"Grand Boulevard","2019/12/15","2","2","4","16","4","PM","4 PM"
"Grand Boulevard","2019/12/15","1","0","1","17","5","PM","5 PM"
"Grand Boulevard","2019/12/15","1","1","2","18","6","PM","6 PM"
"Grand Boulevard","2019/12/15","2","2","4","19","7","PM","7 PM"
"Grand Boulevard","2019/12/15","2","1","3","20","8","PM","8 PM"
"Grand Boulevard","2019/12/15","1","0","1","21","9","PM","9 PM"
"Grand Boulevard","2019/12/15","1","0","1","22","10","PM","10 PM"
"Grand Boulevard","2019/12/15","1","1","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/16","3","1","4","0","12","AM","12 AM"
"Grand Boulevard","2019/12/16","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/16","1","0","1","2","2","AM","2 AM"
"Grand Boulevard","2019/12/16","1","2","3","6","6","AM","6 AM"
"Grand Boulevard","2019/12/16","1","0","1","7","7","AM","7 AM"
"Grand Boulevard","2019/12/16","0","2","2","8","8","AM","8 AM"
"Grand Boulevard","2019/12/16","3","2","5","9","9","AM","9 AM"
"Grand Boulevard","2019/12/16","0","3","3","10","10","AM","10 AM"
"Grand Boulevard","2019/12/16","2","1","3","11","11","AM","11 AM"
"Grand Boulevard","2019/12/16","4","1","5","12","12","PM","12 PM"
"Grand Boulevard","2019/12/16","0","3","3","13","1","PM","1 PM"
"Grand Boulevard","2019/12/16","2","2","4","14","2","PM","2 PM"
"Grand Boulevard","2019/12/16","3","3","6","15","3","PM","3 PM"
"Grand Boulevard","2019/12/16","4","3","7","16","4","PM","4 PM"
"Grand Boulevard","2019/12/16","4","4","8","17","5","PM","5 PM"
"Grand Boulevard","2019/12/16","3","0","3","18","6","PM","6 PM"
"Grand Boulevard","2019/12/16","0","1","1","19","7","PM","7 PM"
"Grand Boulevard","2019/12/16","4","0","4","20","8","PM","8 PM"
"Grand Boulevard","2019/12/16","2","1","3","21","9","PM","9 PM"
"Grand Boulevard","2019/12/16","1","0","1","22","10","PM","10 PM"
"Grand Boulevard","2019/12/16","1","0","1","23","11","PM","11 PM"
"Grand Boulevard","2019/12/17","1","0","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/17","2","1","3","1","1","AM","1 AM"
"Grand Boulevard","2019/12/17","1","0","1","3","3","AM","3 AM"
"Grand Boulevard","2019/12/17","2","3","5","6","6","AM","6 AM"
"Grand Boulevard","2019/12/17","0","3","3","7","7","AM","7 AM"
"Grand Boulevard","2019/12/17","1","3","4","8","8","AM","8 AM"
"Grand Boulevard","2019/12/17","5","2","7","9","9","AM","9 AM"
"Grand Boulevard","2019/12/17","4","2","6","10","10","AM","10 AM"
"Grand Boulevard","2019/12/17","3","1","4","11","11","AM","11 AM"
"Grand Boulevard","2019/12/17","3","2","5","12","12","PM","12 PM"
"Grand Boulevard","2019/12/17","4","2","6","13","1","PM","1 PM"
"Grand Boulevard","2019/12/17","5","1","6","14","2","PM","2 PM"
"Grand Boulevard","2019/12/17","1","6","7","15","3","PM","3 PM"
"Grand Boulevard","2019/12/17","2","1","3","16","4","PM","4 PM"
"Grand Boulevard","2019/12/17","5","3","8","17","5","PM","5 PM"
"Grand Boulevard","2019/12/17","4","0","4","18","6","PM","6 PM"
"Grand Boulevard","2019/12/17","3","2","5","19","7","PM","7 PM"
"Grand Boulevard","2019/12/17","2","0","2","21","9","PM","9 PM"
"Grand Boulevard","2019/12/17","1","1","2","22","10","PM","10 PM"
"Grand Boulevard","2019/12/17","2","0","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/18","1","0","1","3","3","AM","3 AM"
"Grand Boulevard","2019/12/18","1","1","2","4","4","AM","4 AM"
"Grand Boulevard","2019/12/18","0","1","1","5","5","AM","5 AM"
"Grand Boulevard","2019/12/18","1","3","4","6","6","AM","6 AM"
"Grand Boulevard","2019/12/18","2","0","2","7","7","AM","7 AM"
"Grand Boulevard","2019/12/18","0","1","1","8","8","AM","8 AM"
"Grand Boulevard","2019/12/18","2","2","4","9","9","AM","9 AM"
"Grand Boulevard","2019/12/18","3","3","6","10","10","AM","10 AM"
"Grand Boulevard","2019/12/18","3","4","7","11","11","AM","11 AM"
"Grand Boulevard","2019/12/18","4","5","9","12","12","PM","12 PM"
"Grand Boulevard","2019/12/18","7","4","11","13","1","PM","1 PM"
"Grand Boulevard","2019/12/18","4","2","6","14","2","PM","2 PM"
"Grand Boulevard","2019/12/18","2","2","4","15","3","PM","3 PM"
"Grand Boulevard","2019/12/18","5","1","6","16","4","PM","4 PM"
"Grand Boulevard","2019/12/18","4","3","7","17","5","PM","5 PM"
"Grand Boulevard","2019/12/18","2","2","4","18","6","PM","6 PM"
"Grand Boulevard","2019/12/18","1","3","4","19","7","PM","7 PM"
"Grand Boulevard","2019/12/18","1","1","2","20","8","PM","8 PM"
"Grand Boulevard","2019/12/18","3","0","3","21","9","PM","9 PM"
"Grand Boulevard","2019/12/18","4","0","4","22","10","PM","10 PM"
"Grand Boulevard","2019/12/19","0","1","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/19","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/19","2","0","2","2","2","AM","2 AM"
"Grand Boulevard","2019/12/19","0","3","3","4","4","AM","4 AM"
"Grand Boulevard","2019/12/19","2","1","3","6","6","AM","6 AM"
"Grand Boulevard","2019/12/19","0","1","1","7","7","AM","7 AM"
"Grand Boulevard","2019/12/19","1","5","6","8","8","AM","8 AM"
"Grand Boulevard","2019/12/19","2","2","4","9","9","AM","9 AM"
"Grand Boulevard","2019/12/19","2","2","4","10","10","AM","10 AM"
"Grand Boulevard","2019/12/19","2","1","3","11","11","AM","11 AM"
"Grand Boulevard","2019/12/19","6","0","6","12","12","PM","12 PM"
"Grand Boulevard","2019/12/19","5","2","7","13","1","PM","1 PM"
"Grand Boulevard","2019/12/19","6","4","10","14","2","PM","2 PM"
"Grand Boulevard","2019/12/19","5","5","10","15","3","PM","3 PM"
"Grand Boulevard","2019/12/19","5","2","7","16","4","PM","4 PM"
"Grand Boulevard","2019/12/19","6","2","8","17","5","PM","5 PM"
"Grand Boulevard","2019/12/19","5","2","7","18","6","PM","6 PM"
"Grand Boulevard","2019/12/19","2","1","3","19","7","PM","7 PM"
"Grand Boulevard","2019/12/19","0","1","1","20","8","PM","8 PM"
"Grand Boulevard","2019/12/19","2","0","2","21","9","PM","9 PM"
"Grand Boulevard","2019/12/19","2","0","2","22","10","PM","10 PM"
"Grand Boulevard","2019/12/19","1","1","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/20","1","0","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/20","2","1","3","2","2","AM","2 AM"
"Grand Boulevard","2019/12/20","0","1","1","5","5","AM","5 AM"
"Grand Boulevard","2019/12/20","0","1","1","6","6","AM","6 AM"
"Grand Boulevard","2019/12/20","0","2","2","7","7","AM","7 AM"
"Grand Boulevard","2019/12/20","2","1","3","8","8","AM","8 AM"
"Grand Boulevard","2019/12/20","2","2","4","9","9","AM","9 AM"
"Grand Boulevard","2019/12/20","4","3","7","10","10","AM","10 AM"
"Grand Boulevard","2019/12/20","4","2","6","11","11","AM","11 AM"
"Grand Boulevard","2019/12/20","3","5","8","12","12","PM","12 PM"
"Grand Boulevard","2019/12/20","3","3","6","13","1","PM","1 PM"
"Grand Boulevard","2019/12/20","6","0","6","14","2","PM","2 PM"
"Grand Boulevard","2019/12/20","3","2","5","15","3","PM","3 PM"
"Grand Boulevard","2019/12/20","5","1","6","16","4","PM","4 PM"
"Grand Boulevard","2019/12/20","4","1","5","18","6","PM","6 PM"
"Grand Boulevard","2019/12/20","3","1","4","19","7","PM","7 PM"
"Grand Boulevard","2019/12/20","3","1","4","20","8","PM","8 PM"
"Grand Boulevard","2019/12/20","3","0","3","21","9","PM","9 PM"
"Grand Boulevard","2019/12/20","3","0","3","22","10","PM","10 PM"
"Grand Boulevard","2019/12/20","0","2","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/21","2","0","2","0","12","AM","12 AM"
"Grand Boulevard","2019/12/21","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/21","2","1","3","6","6","AM","6 AM"
"Grand Boulevard","2019/12/21","1","1","2","7","7","AM","7 AM"
"Grand Boulevard","2019/12/21","1","0","1","8","8","AM","8 AM"
"Grand Boulevard","2019/12/21","3","3","6","9","9","AM","9 AM"
"Grand Boulevard","2019/12/21","1","2","3","10","10","AM","10 AM"
"Grand Boulevard","2019/12/21","2","2","4","11","11","AM","11 AM"
"Grand Boulevard","2019/12/21","2","0","2","12","12","PM","12 PM"
"Grand Boulevard","2019/12/21","0","3","3","13","1","PM","1 PM"
"Grand Boulevard","2019/12/21","6","2","8","14","2","PM","2 PM"
"Grand Boulevard","2019/12/21","4","2","6","15","3","PM","3 PM"
"Grand Boulevard","2019/12/21","1","2","3","16","4","PM","4 PM"
"Grand Boulevard","2019/12/21","2","0","2","17","5","PM","5 PM"
"Grand Boulevard","2019/12/21","0","1","1","18","6","PM","6 PM"
"Grand Boulevard","2019/12/21","1","0","1","19","7","PM","7 PM"
"Grand Boulevard","2019/12/21","0","1","1","20","8","PM","8 PM"
"Grand Boulevard","2019/12/21","2","0","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/22","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/22","0","2","2","2","2","AM","2 AM"
"Grand Boulevard","2019/12/22","1","0","1","4","4","AM","4 AM"
"Grand Boulevard","2019/12/22","2","0","2","6","6","AM","6 AM"
"Grand Boulevard","2019/12/22","0","1","1","7","7","AM","7 AM"
"Grand Boulevard","2019/12/22","3","2","5","8","8","AM","8 AM"
"Grand Boulevard","2019/12/22","2","4","6","9","9","AM","9 AM"
"Grand Boulevard","2019/12/22","2","4","6","10","10","AM","10 AM"
"Grand Boulevard","2019/12/22","4","2","6","11","11","AM","11 AM"
"Grand Boulevard","2019/12/22","1","0","1","12","12","PM","12 PM"
"Grand Boulevard","2019/12/22","1","3","4","13","1","PM","1 PM"
"Grand Boulevard","2019/12/22","1","2","3","14","2","PM","2 PM"
"Grand Boulevard","2019/12/22","3","4","7","15","3","PM","3 PM"
"Grand Boulevard","2019/12/22","2","2","4","16","4","PM","4 PM"
"Grand Boulevard","2019/12/22","0","2","2","17","5","PM","5 PM"
"Grand Boulevard","2019/12/22","3","0","3","18","6","PM","6 PM"
"Grand Boulevard","2019/12/22","1","0","1","19","7","PM","7 PM"
"Grand Boulevard","2019/12/22","3","1","4","20","8","PM","8 PM"
"Grand Boulevard","2019/12/22","1","1","2","22","10","PM","10 PM"
"Grand Boulevard","2019/12/22","5","2","7","23","11","PM","11 PM"
"Grand Boulevard","2019/12/23","1","0","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/23","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/23","1","0","1","3","3","AM","3 AM"
"Grand Boulevard","2019/12/23","0","2","2","6","6","AM","6 AM"
"Grand Boulevard","2019/12/23","1","1","2","7","7","AM","7 AM"
"Grand Boulevard","2019/12/23","2","2","4","8","8","AM","8 AM"
"Grand Boulevard","2019/12/23","3","4","7","10","10","AM","10 AM"
"Grand Boulevard","2019/12/23","8","4","12","11","11","AM","11 AM"
"Grand Boulevard","2019/12/23","2","0","2","12","12","PM","12 PM"
"Grand Boulevard","2019/12/23","4","2","6","13","1","PM","1 PM"
"Grand Boulevard","2019/12/23","6","2","8","14","2","PM","2 PM"
"Grand Boulevard","2019/12/23","3","5","8","15","3","PM","3 PM"
"Grand Boulevard","2019/12/23","4","2","6","16","4","PM","4 PM"
"Grand Boulevard","2019/12/23","5","1","6","17","5","PM","5 PM"
"Grand Boulevard","2019/12/23","3","0","3","19","7","PM","7 PM"
"Grand Boulevard","2019/12/23","2","0","2","21","9","PM","9 PM"
"Grand Boulevard","2019/12/24","1","0","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/24","1","1","2","3","3","AM","3 AM"
"Grand Boulevard","2019/12/24","1","0","1","4","4","AM","4 AM"
"Grand Boulevard","2019/12/24","1","0","1","6","6","AM","6 AM"
"Grand Boulevard","2019/12/24","1","0","1","7","7","AM","7 AM"
"Grand Boulevard","2019/12/24","4","1","5","8","8","AM","8 AM"
"Grand Boulevard","2019/12/24","1","2","3","9","9","AM","9 AM"
"Grand Boulevard","2019/12/24","2","2","4","10","10","AM","10 AM"
"Grand Boulevard","2019/12/24","1","0","1","11","11","AM","11 AM"
"Grand Boulevard","2019/12/24","4","2","6","12","12","PM","12 PM"
"Grand Boulevard","2019/12/24","2","4","6","13","1","PM","1 PM"
"Grand Boulevard","2019/12/24","3","2","5","14","2","PM","2 PM"
"Grand Boulevard","2019/12/24","4","2","6","15","3","PM","3 PM"
"Grand Boulevard","2019/12/24","2","1","3","16","4","PM","4 PM"
"Grand Boulevard","2019/12/24","1","1","2","17","5","PM","5 PM"
"Grand Boulevard","2019/12/24","3","2","5","18","6","PM","6 PM"
"Grand Boulevard","2019/12/24","1","1","2","19","7","PM","7 PM"
"Grand Boulevard","2019/12/24","4","0","4","20","8","PM","8 PM"
"Grand Boulevard","2019/12/24","1","2","3","21","9","PM","9 PM"
"Grand Boulevard","2019/12/24","1","1","2","22","10","PM","10 PM"
"Grand Boulevard","2019/12/24","2","0","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/25","1","1","2","0","12","AM","12 AM"
"Grand Boulevard","2019/12/25","1","0","1","2","2","AM","2 AM"
"Grand Boulevard","2019/12/25","1","1","2","6","6","AM","6 AM"
"Grand Boulevard","2019/12/25","1","1","2","8","8","AM","8 AM"
"Grand Boulevard","2019/12/25","2","0","2","9","9","AM","9 AM"
"Grand Boulevard","2019/12/25","1","3","4","10","10","AM","10 AM"
"Grand Boulevard","2019/12/25","3","3","6","11","11","AM","11 AM"
"Grand Boulevard","2019/12/25","0","2","2","13","1","PM","1 PM"
"Grand Boulevard","2019/12/25","1","2","3","14","2","PM","2 PM"
"Grand Boulevard","2019/12/25","2","1","3","15","3","PM","3 PM"
"Grand Boulevard","2019/12/25","3","3","6","16","4","PM","4 PM"
"Grand Boulevard","2019/12/25","4","3","7","17","5","PM","5 PM"
"Grand Boulevard","2019/12/25","1","1","2","18","6","PM","6 PM"
"Grand Boulevard","2019/12/25","2","3","5","19","7","PM","7 PM"
"Grand Boulevard","2019/12/25","1","0","1","20","8","PM","8 PM"
"Grand Boulevard","2019/12/25","2","3","5","21","9","PM","9 PM"
"Grand Boulevard","2019/12/25","1","2","3","22","10","PM","10 PM"
"Grand Boulevard","2019/12/26","0","1","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/26","0","1","1","2","2","AM","2 AM"
"Grand Boulevard","2019/12/26","1","0","1","6","6","AM","6 AM"
"Grand Boulevard","2019/12/26","2","1","3","7","7","AM","7 AM"
"Grand Boulevard","2019/12/26","1","0","1","8","8","AM","8 AM"
"Grand Boulevard","2019/12/26","1","2","3","9","9","AM","9 AM"
"Grand Boulevard","2019/12/26","0","2","2","10","10","AM","10 AM"
"Grand Boulevard","2019/12/26","2","1","3","11","11","AM","11 AM"
"Grand Boulevard","2019/12/26","2","2","4","12","12","PM","12 PM"
"Grand Boulevard","2019/12/26","3","2","5","13","1","PM","1 PM"
"Grand Boulevard","2019/12/26","4","4","8","14","2","PM","2 PM"
"Grand Boulevard","2019/12/26","5","4","9","15","3","PM","3 PM"
"Grand Boulevard","2019/12/26","4","3","7","16","4","PM","4 PM"
"Grand Boulevard","2019/12/26","1","0","1","18","6","PM","6 PM"
"Grand Boulevard","2019/12/26","1","1","2","19","7","PM","7 PM"
"Grand Boulevard","2019/12/26","1","1","2","20","8","PM","8 PM"
"Grand Boulevard","2019/12/26","1","0","1","22","10","PM","10 PM"
"Grand Boulevard","2019/12/26","1","1","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/27","1","0","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/27","2","1","3","6","6","AM","6 AM"
"Grand Boulevard","2019/12/27","3","1","4","8","8","AM","8 AM"
"Grand Boulevard","2019/12/27","0","2","2","9","9","AM","9 AM"
"Grand Boulevard","2019/12/27","6","3","9","10","10","AM","10 AM"
"Grand Boulevard","2019/12/27","5","2","7","11","11","AM","11 AM"
"Grand Boulevard","2019/12/27","1","1","2","12","12","PM","12 PM"
"Grand Boulevard","2019/12/27","2","4","6","13","1","PM","1 PM"
"Grand Boulevard","2019/12/27","2","1","3","14","2","PM","2 PM"
"Grand Boulevard","2019/12/27","3","2","5","15","3","PM","3 PM"
"Grand Boulevard","2019/12/27","2","1","3","16","4","PM","4 PM"
"Grand Boulevard","2019/12/27","1","3","4","17","5","PM","5 PM"
"Grand Boulevard","2019/12/27","2","1","3","18","6","PM","6 PM"
"Grand Boulevard","2019/12/27","1","2","3","19","7","PM","7 PM"
"Grand Boulevard","2019/12/27","0","1","1","20","8","PM","8 PM"
"Grand Boulevard","2019/12/27","1","1","2","22","10","PM","10 PM"
"Grand Boulevard","2019/12/27","1","1","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/28","1","1","2","0","12","AM","12 AM"
"Grand Boulevard","2019/12/28","1","1","2","2","2","AM","2 AM"
"Grand Boulevard","2019/12/28","1","0","1","4","4","AM","4 AM"
"Grand Boulevard","2019/12/28","2","0","2","5","5","AM","5 AM"
"Grand Boulevard","2019/12/28","2","1","3","6","6","AM","6 AM"
"Grand Boulevard","2019/12/28","2","0","2","9","9","AM","9 AM"
"Grand Boulevard","2019/12/28","6","4","10","10","10","AM","10 AM"
"Grand Boulevard","2019/12/28","2","2","4","11","11","AM","11 AM"
"Grand Boulevard","2019/12/28","1","0","1","12","12","PM","12 PM"
"Grand Boulevard","2019/12/28","1","2","3","13","1","PM","1 PM"
"Grand Boulevard","2019/12/28","4","2","6","14","2","PM","2 PM"
"Grand Boulevard","2019/12/28","4","3","7","15","3","PM","3 PM"
"Grand Boulevard","2019/12/28","4","1","5","16","4","PM","4 PM"
"Grand Boulevard","2019/12/28","1","1","2","19","7","PM","7 PM"
"Grand Boulevard","2019/12/28","1","0","1","20","8","PM","8 PM"
"Grand Boulevard","2019/12/28","1","0","1","22","10","PM","10 PM"
"Grand Boulevard","2019/12/28","1","0","1","23","11","PM","11 PM"
"Grand Boulevard","2019/12/29","2","0","2","0","12","AM","12 AM"
"Grand Boulevard","2019/12/29","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/29","1","0","1","4","4","AM","4 AM"
"Grand Boulevard","2019/12/29","2","0","2","6","6","AM","6 AM"
"Grand Boulevard","2019/12/29","0","4","4","7","7","AM","7 AM"
"Grand Boulevard","2019/12/29","5","1","6","8","8","AM","8 AM"
"Grand Boulevard","2019/12/29","2","0","2","9","9","AM","9 AM"
"Grand Boulevard","2019/12/29","4","3","7","10","10","AM","10 AM"
"Grand Boulevard","2019/12/29","6","4","10","11","11","AM","11 AM"
"Grand Boulevard","2019/12/29","2","0","2","12","12","PM","12 PM"
"Grand Boulevard","2019/12/29","5","3","8","13","1","PM","1 PM"
"Grand Boulevard","2019/12/29","2","3","5","14","2","PM","2 PM"
"Grand Boulevard","2019/12/29","2","1","3","15","3","PM","3 PM"
"Grand Boulevard","2019/12/29","4","2","6","16","4","PM","4 PM"
"Grand Boulevard","2019/12/29","3","1","4","17","5","PM","5 PM"
"Grand Boulevard","2019/12/29","0","1","1","18","6","PM","6 PM"
"Grand Boulevard","2019/12/29","4","1","5","19","7","PM","7 PM"
"Grand Boulevard","2019/12/29","1","0","1","21","9","PM","9 PM"
"Grand Boulevard","2019/12/29","1","3","4","23","11","PM","11 PM"
"Grand Boulevard","2019/12/30","1","0","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/30","1","1","2","2","2","AM","2 AM"
"Grand Boulevard","2019/12/30","1","0","1","4","4","AM","4 AM"
"Grand Boulevard","2019/12/30","2","1","3","7","7","AM","7 AM"
"Grand Boulevard","2019/12/30","4","2","6","10","10","AM","10 AM"
"Grand Boulevard","2019/12/30","5","3","8","11","11","AM","11 AM"
"Grand Boulevard","2019/12/30","5","2","7","12","12","PM","12 PM"
"Grand Boulevard","2019/12/30","6","3","9","13","1","PM","1 PM"
"Grand Boulevard","2019/12/30","3","1","4","14","2","PM","2 PM"
"Grand Boulevard","2019/12/30","0","1","1","15","3","PM","3 PM"
"Grand Boulevard","2019/12/30","1","3","4","16","4","PM","4 PM"
"Grand Boulevard","2019/12/30","1","2","3","17","5","PM","5 PM"
"Grand Boulevard","2019/12/30","1","0","1","18","6","PM","6 PM"
"Grand Boulevard","2019/12/30","2","0","2","19","7","PM","7 PM"
"Grand Boulevard","2019/12/30","3","1","4","20","8","PM","8 PM"
"Grand Boulevard","2019/12/30","1","0","1","21","9","PM","9 PM"
"Grand Boulevard","2019/12/30","1","0","1","22","10","PM","10 PM"
"Grand Boulevard","2019/12/30","1","1","2","23","11","PM","11 PM"
"Grand Boulevard","2019/12/31","1","0","1","0","12","AM","12 AM"
"Grand Boulevard","2019/12/31","1","0","1","1","1","AM","1 AM"
"Grand Boulevard","2019/12/31","1","1","2","5","5","AM","5 AM"
"Grand Boulevard","2019/12/31","0","1","1","7","7","AM","7 AM"
"Grand Boulevard","2019/12/31","1","0","1","8","8","AM","8 AM"
"Grand Boulevard","2019/12/31","2","1","3","9","9","AM","9 AM"
"Grand Boulevard","2019/12/31","5","5","10","10","10","AM","10 AM"
"Grand Boulevard","2019/12/31","3","0","3","11","11","AM","11 AM"
"Grand Boulevard","2019/12/31","3","3","6","12","12","PM","12 PM"
"Grand Boulevard","2019/12/31","2","1","3","13","1","PM","1 PM"
"Grand Boulevard","2019/12/31","5","2","7","14","2","PM","2 PM"
"Grand Boulevard","2019/12/31","5","1","6","15","3","PM","3 PM"
"Grand Boulevard","2019/12/31","1","2","3","16","4","PM","4 PM"
"Grand Boulevard","2019/12/31","1","0","1","17","5","PM","5 PM"
"Grand Boulevard","2019/12/31","1","2","3","18","6","PM","6 PM"
"Grand Boulevard","2019/12/31","2","2","4","19","7","PM","7 PM"
"Grand Boulevard","2019/12/31","1","0","1","20","8","PM","8 PM"
"Grand Boulevard","2019/12/31","2","2","4","21","9","PM","9 PM"
"Grand Boulevard","2019/12/31","1","0","1","22","10","PM","10 PM"
"Grand Boulevard","2019/12/31","1","0","1","23","11","PM","11 PM"
"Kenwood","2019/1/1","1","0","1","0","12","AM","12 AM"
"Kenwood","2019/1/1","9","0","9","1","1","AM","1 AM"
"Kenwood","2019/1/1","11","0","11","2","2","AM","2 AM"
"Kenwood","2019/1/1","3","0","3","3","3","AM","3 AM"
"Kenwood","2019/1/1","0","2","2","4","4","AM","4 AM"
"Kenwood","2019/1/1","2","1","3","5","5","AM","5 AM"
"Kenwood","2019/1/1","2","0","2","8","8","AM","8 AM"
"Kenwood","2019/1/1","1","1","2","9","9","AM","9 AM"
"Kenwood","2019/1/1","1","0","1","10","10","AM","10 AM"
"Kenwood","2019/1/1","5","0","5","11","11","AM","11 AM"
"Kenwood","2019/1/1","3","3","6","12","12","PM","12 PM"
"Kenwood","2019/1/1","2","1","3","13","1","PM","1 PM"
"Kenwood","2019/1/1","2","1","3","14","2","PM","2 PM"
"Kenwood","2019/1/1","4","3","7","15","3","PM","3 PM"
"Kenwood","2019/1/1","3","1","4","16","4","PM","4 PM"
"Kenwood","2019/1/1","2","0","2","17","5","PM","5 PM"
"Kenwood","2019/1/1","3","1","4","19","7","PM","7 PM"
"Kenwood","2019/1/1","2","0","2","20","8","PM","8 PM"
"Kenwood","2019/1/1","4","0","4","22","10","PM","10 PM"
"Kenwood","2019/1/1","2","0","2","23","11","PM","11 PM"
"Kenwood","2019/1/2","1","0","1","0","12","AM","12 AM"
"Kenwood","2019/1/2","2","0","2","1","1","AM","1 AM"
"Kenwood","2019/1/2","1","0","1","2","2","AM","2 AM"
"Kenwood","2019/1/2","1","0","1","4","4","AM","4 AM"
"Kenwood","2019/1/2","1","0","1","6","6","AM","6 AM"
"Kenwood","2019/1/2","3","4","7","7","7","AM","7 AM"
"Kenwood","2019/1/2","1","5","6","8","8","AM","8 AM"
"Kenwood","2019/1/2","2","2","4","9","9","AM","9 AM"
"Kenwood","2019/1/2","1","1","2","10","10","AM","10 AM"
"Kenwood","2019/1/2","4","4","8","11","11","AM","11 AM"
"Kenwood","2019/1/2","2","3","5","12","12","PM","12 PM"
"Kenwood","2019/1/2","6","5","11","13","1","PM","1 PM"
"Kenwood","2019/1/2","3","3","6","14","2","PM","2 PM"
"Kenwood","2019/1/2","7","1","8","15","3","PM","3 PM"
"Kenwood","2019/1/2","4","1","5","16","4","PM","4 PM"
"Kenwood","2019/1/2","8","1","9","17","5","PM","5 PM"
"Kenwood","2019/1/2","8","1","9","18","6","PM","6 PM"
"Kenwood","2019/1/2","4","1","5","19","7","PM","7 PM"
"Kenwood","2019/1/2","2","0","2","20","8","PM","8 PM"
"Kenwood","2019/1/2","1","0","1","21","9","PM","9 PM"
"Kenwood","2019/1/2","2","0","2","22","10","PM","10 PM"
"Kenwood","2019/1/2","3","0","3","23","11","PM","11 PM"
"Kenwood","2019/1/3","3","0","3","0","12","AM","12 AM"
"Kenwood","2019/1/3","2","0","2","2","2","AM","2 AM"
"Kenwood","2019/1/3","1","0","1","5","5","AM","5 AM"
"Kenwood","2019/1/3","1","1","2","6","6","AM","6 AM"
"Kenwood","2019/1/3","0","1","1","7","7","AM","7 AM"
"Kenwood","2019/1/3","1","0","1","8","8","AM","8 AM"
"Kenwood","2019/1/3","1","1","2","9","9","AM","9 AM"
"Kenwood","2019/1/3","3","3","6","10","10","AM","10 AM"
"Kenwood","2019/1/3","3","3","6","11","11","AM","11 AM"
"Kenwood","2019/1/3","6","0","6","12","12","PM","12 PM"
"Kenwood","2019/1/3","1","2","3","13","1","PM","1 PM"
"Kenwood","2019/1/3","7","4","11","14","2","PM","2 PM"
"Kenwood","2019/1/3","1","0","1","15","3","PM","3 PM"
"Kenwood","2019/1/3","10","3","13","16","4","PM","4 PM"
"Kenwood","2019/1/3","5","1","6","17","5","PM","5 PM"
"Kenwood","2019/1/3","4","1","5","18","6","PM","6 PM"
"Kenwood","2019/1/3","10","0","10","19","7","PM","7 PM"
"Kenwood","2019/1/3","3","0","3","20","8","PM","8 PM"
"Kenwood","2019/1/3","2","0","2","21","9","PM","9 PM"
"Kenwood","2019/1/3","1","0","1","22","10","PM","10 PM"
"Kenwood","2019/1/3","1","2","3","23","11","PM","11 PM"
"Kenwood","2019/1/4","1","0","1","0","12","AM","12 AM"
"Kenwood","2019/1/4","1","0","1","1","1","AM","1 AM"
"Kenwood","2019/1/4","1","0","1","2","2","AM","2 AM"
"Kenwood","2019/1/4","0","1","1","5","5","AM","5 AM"
"Kenwood","2019/1/4","0","1","1","6","6","AM","6 AM"
