"area_name","date","to","from","total","hour","hour_tw","ampm","hour12"
"East Garfield Park","2019/8/9","3","0","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/9","1","0","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/9","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/8/10","1","0","1","1","1","AM","1 AM"
"East Garfield Park","2019/8/10","1","1","2","2","2","AM","2 AM"
"East Garfield Park","2019/8/10","1","0","1","5","5","AM","5 AM"
"East Garfield Park","2019/8/10","0","1","1","8","8","AM","8 AM"
"East Garfield Park","2019/8/10","3","1","4","11","11","AM","11 AM"
"East Garfield Park","2019/8/10","0","1","1","12","12","PM","12 PM"
"East Garfield Park","2019/8/10","2","1","3","14","2","PM","2 PM"
"East Garfield Park","2019/8/10","1","1","2","16","4","PM","4 PM"
"East Garfield Park","2019/8/10","2","1","3","17","5","PM","5 PM"
"East Garfield Park","2019/8/10","2","2","4","18","6","PM","6 PM"
"East Garfield Park","2019/8/10","2","0","2","21","9","PM","9 PM"
"East Garfield Park","2019/8/11","0","1","1","0","12","AM","12 AM"
"East Garfield Park","2019/8/11","2","0","2","1","1","AM","1 AM"
"East Garfield Park","2019/8/11","3","0","3","3","3","AM","3 AM"
"East Garfield Park","2019/8/11","1","0","1","4","4","AM","4 AM"
"East Garfield Park","2019/8/11","1","0","1","6","6","AM","6 AM"
"East Garfield Park","2019/8/11","1","0","1","8","8","AM","8 AM"
"East Garfield Park","2019/8/11","2","1","3","9","9","AM","9 AM"
"East Garfield Park","2019/8/11","1","2","3","10","10","AM","10 AM"
"East Garfield Park","2019/8/11","1","1","2","11","11","AM","11 AM"
"East Garfield Park","2019/8/11","1","1","2","12","12","PM","12 PM"
"East Garfield Park","2019/8/11","1","2","3","13","1","PM","1 PM"
"East Garfield Park","2019/8/11","0","1","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/11","0","1","1","16","4","PM","4 PM"
"East Garfield Park","2019/8/11","1","0","1","17","5","PM","5 PM"
"East Garfield Park","2019/8/11","1","0","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/11","1","0","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/11","2","1","3","21","9","PM","9 PM"
"East Garfield Park","2019/8/11","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/8/12","1","1","2","0","12","AM","12 AM"
"East Garfield Park","2019/8/12","1","0","1","2","2","AM","2 AM"
"East Garfield Park","2019/8/12","1","0","1","3","3","AM","3 AM"
"East Garfield Park","2019/8/12","2","1","3","5","5","AM","5 AM"
"East Garfield Park","2019/8/12","1","1","2","6","6","AM","6 AM"
"East Garfield Park","2019/8/12","2","0","2","7","7","AM","7 AM"
"East Garfield Park","2019/8/12","0","1","1","8","8","AM","8 AM"
"East Garfield Park","2019/8/12","0","1","1","9","9","AM","9 AM"
"East Garfield Park","2019/8/12","4","2","6","10","10","AM","10 AM"
"East Garfield Park","2019/8/12","1","1","2","11","11","AM","11 AM"
"East Garfield Park","2019/8/12","2","1","3","12","12","PM","12 PM"
"East Garfield Park","2019/8/12","1","0","1","13","1","PM","1 PM"
"East Garfield Park","2019/8/12","1","0","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/12","1","0","1","15","3","PM","3 PM"
"East Garfield Park","2019/8/12","2","0","2","16","4","PM","4 PM"
"East Garfield Park","2019/8/12","2","0","2","18","6","PM","6 PM"
"East Garfield Park","2019/8/12","2","0","2","19","7","PM","7 PM"
"East Garfield Park","2019/8/12","0","1","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/12","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/8/13","1","0","1","3","3","AM","3 AM"
"East Garfield Park","2019/8/13","1","1","2","6","6","AM","6 AM"
"East Garfield Park","2019/8/13","2","0","2","7","7","AM","7 AM"
"East Garfield Park","2019/8/13","3","2","5","8","8","AM","8 AM"
"East Garfield Park","2019/8/13","2","0","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/13","1","0","1","10","10","AM","10 AM"
"East Garfield Park","2019/8/13","4","1","5","11","11","AM","11 AM"
"East Garfield Park","2019/8/13","3","2","5","12","12","PM","12 PM"
"East Garfield Park","2019/8/13","3","0","3","13","1","PM","1 PM"
"East Garfield Park","2019/8/13","0","1","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/13","2","0","2","15","3","PM","3 PM"
"East Garfield Park","2019/8/13","1","3","4","16","4","PM","4 PM"
"East Garfield Park","2019/8/13","3","1","4","17","5","PM","5 PM"
"East Garfield Park","2019/8/13","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/8/13","0","1","1","23","11","PM","11 PM"
"East Garfield Park","2019/8/14","1","0","1","0","12","AM","12 AM"
"East Garfield Park","2019/8/14","1","0","1","1","1","AM","1 AM"
"East Garfield Park","2019/8/14","1","0","1","3","3","AM","3 AM"
"East Garfield Park","2019/8/14","1","0","1","6","6","AM","6 AM"
"East Garfield Park","2019/8/14","0","1","1","8","8","AM","8 AM"
"East Garfield Park","2019/8/14","0","2","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/14","3","1","4","10","10","AM","10 AM"
"East Garfield Park","2019/8/14","3","1","4","11","11","AM","11 AM"
"East Garfield Park","2019/8/14","1","1","2","12","12","PM","12 PM"
"East Garfield Park","2019/8/14","3","0","3","13","1","PM","1 PM"
"East Garfield Park","2019/8/14","3","0","3","14","2","PM","2 PM"
"East Garfield Park","2019/8/14","0","2","2","15","3","PM","3 PM"
"East Garfield Park","2019/8/14","1","4","5","16","4","PM","4 PM"
"East Garfield Park","2019/8/14","1","0","1","17","5","PM","5 PM"
"East Garfield Park","2019/8/14","2","1","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/14","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/8/15","1","0","1","0","12","AM","12 AM"
"East Garfield Park","2019/8/15","1","0","1","3","3","AM","3 AM"
"East Garfield Park","2019/8/15","1","1","2","5","5","AM","5 AM"
"East Garfield Park","2019/8/15","1","0","1","6","6","AM","6 AM"
"East Garfield Park","2019/8/15","1","0","1","7","7","AM","7 AM"
"East Garfield Park","2019/8/15","0","1","1","8","8","AM","8 AM"
"East Garfield Park","2019/8/15","3","1","4","9","9","AM","9 AM"
"East Garfield Park","2019/8/15","4","2","6","10","10","AM","10 AM"
"East Garfield Park","2019/8/15","1","1","2","11","11","AM","11 AM"
"East Garfield Park","2019/8/15","2","1","3","12","12","PM","12 PM"
"East Garfield Park","2019/8/15","2","0","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/15","2","0","2","14","2","PM","2 PM"
"East Garfield Park","2019/8/15","6","2","8","15","3","PM","3 PM"
"East Garfield Park","2019/8/15","1","1","2","16","4","PM","4 PM"
"East Garfield Park","2019/8/15","2","0","2","17","5","PM","5 PM"
"East Garfield Park","2019/8/15","2","0","2","18","6","PM","6 PM"
"East Garfield Park","2019/8/15","0","1","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/15","2","0","2","20","8","PM","8 PM"
"East Garfield Park","2019/8/15","2","2","4","21","9","PM","9 PM"
"East Garfield Park","2019/8/16","2","0","2","1","1","AM","1 AM"
"East Garfield Park","2019/8/16","1","0","1","5","5","AM","5 AM"
"East Garfield Park","2019/8/16","1","0","1","6","6","AM","6 AM"
"East Garfield Park","2019/8/16","1","0","1","7","7","AM","7 AM"
"East Garfield Park","2019/8/16","2","3","5","8","8","AM","8 AM"
"East Garfield Park","2019/8/16","3","2","5","10","10","AM","10 AM"
"East Garfield Park","2019/8/16","2","1","3","11","11","AM","11 AM"
"East Garfield Park","2019/8/16","1","2","3","12","12","PM","12 PM"
"East Garfield Park","2019/8/16","1","1","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/16","2","0","2","14","2","PM","2 PM"
"East Garfield Park","2019/8/16","1","1","2","15","3","PM","3 PM"
"East Garfield Park","2019/8/16","0","1","1","16","4","PM","4 PM"
"East Garfield Park","2019/8/16","2","0","2","17","5","PM","5 PM"
"East Garfield Park","2019/8/16","3","0","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/16","1","1","2","19","7","PM","7 PM"
"East Garfield Park","2019/8/16","0","1","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/16","1","1","2","22","10","PM","10 PM"
"East Garfield Park","2019/8/16","3","0","3","23","11","PM","11 PM"
"East Garfield Park","2019/8/17","1","0","1","0","12","AM","12 AM"
"East Garfield Park","2019/8/17","2","1","3","1","1","AM","1 AM"
"East Garfield Park","2019/8/17","1","0","1","2","2","AM","2 AM"
"East Garfield Park","2019/8/17","1","1","2","3","3","AM","3 AM"
"East Garfield Park","2019/8/17","1","2","3","4","4","AM","4 AM"
"East Garfield Park","2019/8/17","1","0","1","5","5","AM","5 AM"
"East Garfield Park","2019/8/17","2","0","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/17","2","1","3","10","10","AM","10 AM"
"East Garfield Park","2019/8/17","0","1","1","11","11","AM","11 AM"
"East Garfield Park","2019/8/17","1","0","1","12","12","PM","12 PM"
"East Garfield Park","2019/8/17","3","0","3","14","2","PM","2 PM"
"East Garfield Park","2019/8/17","3","1","4","15","3","PM","3 PM"
"East Garfield Park","2019/8/17","1","0","1","17","5","PM","5 PM"
"East Garfield Park","2019/8/17","3","1","4","18","6","PM","6 PM"
"East Garfield Park","2019/8/17","1","0","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/17","0","1","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/17","1","0","1","23","11","PM","11 PM"
"East Garfield Park","2019/8/18","2","0","2","0","12","AM","12 AM"
"East Garfield Park","2019/8/18","1","1","2","1","1","AM","1 AM"
"East Garfield Park","2019/8/18","4","0","4","2","2","AM","2 AM"
"East Garfield Park","2019/8/18","2","1","3","4","4","AM","4 AM"
"East Garfield Park","2019/8/18","1","0","1","7","7","AM","7 AM"
"East Garfield Park","2019/8/18","2","0","2","8","8","AM","8 AM"
"East Garfield Park","2019/8/18","0","1","1","9","9","AM","9 AM"
"East Garfield Park","2019/8/18","3","2","5","10","10","AM","10 AM"
"East Garfield Park","2019/8/18","3","0","3","11","11","AM","11 AM"
"East Garfield Park","2019/8/18","1","1","2","12","12","PM","12 PM"
"East Garfield Park","2019/8/18","0","2","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/18","0","1","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/18","2","0","2","17","5","PM","5 PM"
"East Garfield Park","2019/8/18","0","1","1","18","6","PM","6 PM"
"East Garfield Park","2019/8/18","2","0","2","19","7","PM","7 PM"
"East Garfield Park","2019/8/18","1","0","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/18","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/8/19","1","0","1","4","4","AM","4 AM"
"East Garfield Park","2019/8/19","1","0","1","5","5","AM","5 AM"
"East Garfield Park","2019/8/19","1","0","1","7","7","AM","7 AM"
"East Garfield Park","2019/8/19","0","2","2","8","8","AM","8 AM"
"East Garfield Park","2019/8/19","1","1","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/19","3","1","4","10","10","AM","10 AM"
"East Garfield Park","2019/8/19","1","3","4","11","11","AM","11 AM"
"East Garfield Park","2019/8/19","2","3","5","12","12","PM","12 PM"
"East Garfield Park","2019/8/19","1","0","1","13","1","PM","1 PM"
"East Garfield Park","2019/8/19","5","0","5","14","2","PM","2 PM"
"East Garfield Park","2019/8/19","0","1","1","15","3","PM","3 PM"
"East Garfield Park","2019/8/19","0","1","1","16","4","PM","4 PM"
"East Garfield Park","2019/8/19","2","0","2","17","5","PM","5 PM"
"East Garfield Park","2019/8/19","3","0","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/19","2","1","3","19","7","PM","7 PM"
"East Garfield Park","2019/8/19","3","0","3","20","8","PM","8 PM"
"East Garfield Park","2019/8/19","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/8/19","1","0","1","23","11","PM","11 PM"
"East Garfield Park","2019/8/20","2","0","2","3","3","AM","3 AM"
"East Garfield Park","2019/8/20","0","3","3","8","8","AM","8 AM"
"East Garfield Park","2019/8/20","1","1","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/20","3","1","4","10","10","AM","10 AM"
"East Garfield Park","2019/8/20","2","1","3","11","11","AM","11 AM"
"East Garfield Park","2019/8/20","1","0","1","12","12","PM","12 PM"
"East Garfield Park","2019/8/20","2","2","4","13","1","PM","1 PM"
"East Garfield Park","2019/8/20","2","3","5","14","2","PM","2 PM"
"East Garfield Park","2019/8/20","0","2","2","15","3","PM","3 PM"
"East Garfield Park","2019/8/20","2","4","6","16","4","PM","4 PM"
"East Garfield Park","2019/8/20","1","0","1","18","6","PM","6 PM"
"East Garfield Park","2019/8/20","2","0","2","19","7","PM","7 PM"
"East Garfield Park","2019/8/20","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/8/20","1","0","1","23","11","PM","11 PM"
"East Garfield Park","2019/8/21","2","0","2","0","12","AM","12 AM"
"East Garfield Park","2019/8/21","1","3","4","8","8","AM","8 AM"
"East Garfield Park","2019/8/21","1","0","1","9","9","AM","9 AM"
"East Garfield Park","2019/8/21","3","1","4","10","10","AM","10 AM"
"East Garfield Park","2019/8/21","1","2","3","11","11","AM","11 AM"
"East Garfield Park","2019/8/21","1","2","3","12","12","PM","12 PM"
"East Garfield Park","2019/8/21","2","3","5","13","1","PM","1 PM"
"East Garfield Park","2019/8/21","3","0","3","14","2","PM","2 PM"
"East Garfield Park","2019/8/21","3","3","6","16","4","PM","4 PM"
"East Garfield Park","2019/8/21","1","1","2","17","5","PM","5 PM"
"East Garfield Park","2019/8/21","3","0","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/21","1","2","3","19","7","PM","7 PM"
"East Garfield Park","2019/8/21","2","0","2","20","8","PM","8 PM"
"East Garfield Park","2019/8/21","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/8/21","1","0","1","23","11","PM","11 PM"
"East Garfield Park","2019/8/22","1","0","1","4","4","AM","4 AM"
"East Garfield Park","2019/8/22","1","0","1","6","6","AM","6 AM"
"East Garfield Park","2019/8/22","1","2","3","8","8","AM","8 AM"
"East Garfield Park","2019/8/22","2","0","2","11","11","AM","11 AM"
"East Garfield Park","2019/8/22","3","1","4","12","12","PM","12 PM"
"East Garfield Park","2019/8/22","3","2","5","13","1","PM","1 PM"
"East Garfield Park","2019/8/22","4","0","4","14","2","PM","2 PM"
"East Garfield Park","2019/8/22","1","0","1","15","3","PM","3 PM"
"East Garfield Park","2019/8/22","1","1","2","16","4","PM","4 PM"
"East Garfield Park","2019/8/22","3","0","3","17","5","PM","5 PM"
"East Garfield Park","2019/8/22","1","0","1","18","6","PM","6 PM"
"East Garfield Park","2019/8/22","1","1","2","19","7","PM","7 PM"
"East Garfield Park","2019/8/22","1","0","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/22","1","1","2","21","9","PM","9 PM"
"East Garfield Park","2019/8/22","2","0","2","23","11","PM","11 PM"
"East Garfield Park","2019/8/23","1","0","1","2","2","AM","2 AM"
"East Garfield Park","2019/8/23","2","0","2","4","4","AM","4 AM"
"East Garfield Park","2019/8/23","1","0","1","5","5","AM","5 AM"
"East Garfield Park","2019/8/23","3","0","3","6","6","AM","6 AM"
"East Garfield Park","2019/8/23","2","0","2","7","7","AM","7 AM"
"East Garfield Park","2019/8/23","1","3","4","8","8","AM","8 AM"
"East Garfield Park","2019/8/23","2","1","3","9","9","AM","9 AM"
"East Garfield Park","2019/8/23","1","0","1","10","10","AM","10 AM"
"East Garfield Park","2019/8/23","2","0","2","11","11","AM","11 AM"
"East Garfield Park","2019/8/23","1","1","2","12","12","PM","12 PM"
"East Garfield Park","2019/8/23","2","1","3","13","1","PM","1 PM"
"East Garfield Park","2019/8/23","0","1","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/23","2","1","3","15","3","PM","3 PM"
"East Garfield Park","2019/8/23","2","0","2","16","4","PM","4 PM"
"East Garfield Park","2019/8/23","4","0","4","17","5","PM","5 PM"
"East Garfield Park","2019/8/23","2","1","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/23","1","0","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/23","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/8/23","2","0","2","22","10","PM","10 PM"
"East Garfield Park","2019/8/24","2","0","2","3","3","AM","3 AM"
"East Garfield Park","2019/8/24","1","1","2","8","8","AM","8 AM"
"East Garfield Park","2019/8/24","2","0","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/24","3","1","4","10","10","AM","10 AM"
"East Garfield Park","2019/8/24","3","1","4","12","12","PM","12 PM"
"East Garfield Park","2019/8/24","2","0","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/24","2","0","2","14","2","PM","2 PM"
"East Garfield Park","2019/8/24","1","0","1","15","3","PM","3 PM"
"East Garfield Park","2019/8/24","1","0","1","16","4","PM","4 PM"
"East Garfield Park","2019/8/24","1","0","1","18","6","PM","6 PM"
"East Garfield Park","2019/8/24","1","0","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/24","3","0","3","20","8","PM","8 PM"
"East Garfield Park","2019/8/24","5","1","6","21","9","PM","9 PM"
"East Garfield Park","2019/8/24","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/8/25","2","0","2","0","12","AM","12 AM"
"East Garfield Park","2019/8/25","2","0","2","1","1","AM","1 AM"
"East Garfield Park","2019/8/25","0","1","1","3","3","AM","3 AM"
"East Garfield Park","2019/8/25","1","0","1","5","5","AM","5 AM"
"East Garfield Park","2019/8/25","3","0","3","7","7","AM","7 AM"
"East Garfield Park","2019/8/25","1","0","1","8","8","AM","8 AM"
"East Garfield Park","2019/8/25","6","2","8","10","10","AM","10 AM"
"East Garfield Park","2019/8/25","4","0","4","11","11","AM","11 AM"
"East Garfield Park","2019/8/25","0","2","2","12","12","PM","12 PM"
"East Garfield Park","2019/8/25","1","1","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/25","1","1","2","14","2","PM","2 PM"
"East Garfield Park","2019/8/25","1","0","1","16","4","PM","4 PM"
"East Garfield Park","2019/8/25","3","0","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/25","2","0","2","19","7","PM","7 PM"
"East Garfield Park","2019/8/25","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/8/25","1","2","3","23","11","PM","11 PM"
"East Garfield Park","2019/8/26","1","0","1","6","6","AM","6 AM"
"East Garfield Park","2019/8/26","3","3","6","7","7","AM","7 AM"
"East Garfield Park","2019/8/26","5","5","10","8","8","AM","8 AM"
"East Garfield Park","2019/8/26","3","2","5","9","9","AM","9 AM"
"East Garfield Park","2019/8/26","3","0","3","10","10","AM","10 AM"
"East Garfield Park","2019/8/26","0","2","2","11","11","AM","11 AM"
"East Garfield Park","2019/8/26","2","0","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/26","4","3","7","14","2","PM","2 PM"
"East Garfield Park","2019/8/26","1","0","1","15","3","PM","3 PM"
"East Garfield Park","2019/8/26","3","1","4","16","4","PM","4 PM"
"East Garfield Park","2019/8/26","0","1","1","18","6","PM","6 PM"
"East Garfield Park","2019/8/26","2","1","3","20","8","PM","8 PM"
"East Garfield Park","2019/8/26","1","1","2","21","9","PM","9 PM"
"East Garfield Park","2019/8/27","1","0","1","0","12","AM","12 AM"
"East Garfield Park","2019/8/27","1","1","2","6","6","AM","6 AM"
"East Garfield Park","2019/8/27","0","2","2","8","8","AM","8 AM"
"East Garfield Park","2019/8/27","0","1","1","9","9","AM","9 AM"
"East Garfield Park","2019/8/27","2","2","4","10","10","AM","10 AM"
"East Garfield Park","2019/8/27","3","1","4","12","12","PM","12 PM"
"East Garfield Park","2019/8/27","2","0","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/27","0","1","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/27","1","1","2","15","3","PM","3 PM"
"East Garfield Park","2019/8/27","2","0","2","16","4","PM","4 PM"
"East Garfield Park","2019/8/27","3","0","3","17","5","PM","5 PM"
"East Garfield Park","2019/8/27","5","1","6","18","6","PM","6 PM"
"East Garfield Park","2019/8/27","1","0","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/27","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/8/27","1","1","2","22","10","PM","10 PM"
"East Garfield Park","2019/8/27","1","0","1","23","11","PM","11 PM"
"East Garfield Park","2019/8/28","1","1","2","1","1","AM","1 AM"
"East Garfield Park","2019/8/28","1","0","1","6","6","AM","6 AM"
"East Garfield Park","2019/8/28","1","0","1","7","7","AM","7 AM"
"East Garfield Park","2019/8/28","2","1","3","8","8","AM","8 AM"
"East Garfield Park","2019/8/28","0","1","1","9","9","AM","9 AM"
"East Garfield Park","2019/8/28","1","3","4","10","10","AM","10 AM"
"East Garfield Park","2019/8/28","3","1","4","11","11","AM","11 AM"
"East Garfield Park","2019/8/28","2","2","4","12","12","PM","12 PM"
"East Garfield Park","2019/8/28","1","1","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/28","1","0","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/28","3","0","3","15","3","PM","3 PM"
"East Garfield Park","2019/8/28","1","0","1","17","5","PM","5 PM"
"East Garfield Park","2019/8/28","2","1","3","18","6","PM","6 PM"
"East Garfield Park","2019/8/28","2","0","2","21","9","PM","9 PM"
"East Garfield Park","2019/8/28","0","1","1","23","11","PM","11 PM"
"East Garfield Park","2019/8/29","1","0","1","3","3","AM","3 AM"
"East Garfield Park","2019/8/29","1","1","2","5","5","AM","5 AM"
"East Garfield Park","2019/8/29","1","0","1","7","7","AM","7 AM"
"East Garfield Park","2019/8/29","1","1","2","8","8","AM","8 AM"
"East Garfield Park","2019/8/29","1","1","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/29","2","0","2","10","10","AM","10 AM"
"East Garfield Park","2019/8/29","2","0","2","11","11","AM","11 AM"
"East Garfield Park","2019/8/29","1","1","2","12","12","PM","12 PM"
"East Garfield Park","2019/8/29","2","1","3","13","1","PM","1 PM"
"East Garfield Park","2019/8/29","0","1","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/29","1","1","2","15","3","PM","3 PM"
"East Garfield Park","2019/8/29","5","0","5","17","5","PM","5 PM"
"East Garfield Park","2019/8/29","1","1","2","18","6","PM","6 PM"
"East Garfield Park","2019/8/29","0","1","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/29","2","1","3","20","8","PM","8 PM"
"East Garfield Park","2019/8/29","1","1","2","21","9","PM","9 PM"
"East Garfield Park","2019/8/29","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/8/30","0","1","1","2","2","AM","2 AM"
"East Garfield Park","2019/8/30","1","0","1","3","3","AM","3 AM"
"East Garfield Park","2019/8/30","1","0","1","5","5","AM","5 AM"
"East Garfield Park","2019/8/30","1","1","2","7","7","AM","7 AM"
"East Garfield Park","2019/8/30","1","2","3","8","8","AM","8 AM"
"East Garfield Park","2019/8/30","1","0","1","9","9","AM","9 AM"
"East Garfield Park","2019/8/30","2","0","2","10","10","AM","10 AM"
"East Garfield Park","2019/8/30","0","1","1","11","11","AM","11 AM"
"East Garfield Park","2019/8/30","1","0","1","12","12","PM","12 PM"
"East Garfield Park","2019/8/30","2","1","3","13","1","PM","1 PM"
"East Garfield Park","2019/8/30","0","1","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/30","0","1","1","15","3","PM","3 PM"
"East Garfield Park","2019/8/30","1","2","3","16","4","PM","4 PM"
"East Garfield Park","2019/8/30","2","2","4","17","5","PM","5 PM"
"East Garfield Park","2019/8/30","0","1","1","18","6","PM","6 PM"
"East Garfield Park","2019/8/30","1","0","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/30","1","1","2","21","9","PM","9 PM"
"East Garfield Park","2019/8/30","1","1","2","22","10","PM","10 PM"
"East Garfield Park","2019/8/31","1","0","1","1","1","AM","1 AM"
"East Garfield Park","2019/8/31","1","0","1","4","4","AM","4 AM"
"East Garfield Park","2019/8/31","0","2","2","9","9","AM","9 AM"
"East Garfield Park","2019/8/31","1","0","1","11","11","AM","11 AM"
"East Garfield Park","2019/8/31","2","0","2","12","12","PM","12 PM"
"East Garfield Park","2019/8/31","1","1","2","13","1","PM","1 PM"
"East Garfield Park","2019/8/31","1","0","1","14","2","PM","2 PM"
"East Garfield Park","2019/8/31","2","0","2","15","3","PM","3 PM"
"East Garfield Park","2019/8/31","3","1","4","16","4","PM","4 PM"
"East Garfield Park","2019/8/31","1","0","1","17","5","PM","5 PM"
"East Garfield Park","2019/8/31","0","1","1","19","7","PM","7 PM"
"East Garfield Park","2019/8/31","1","0","1","20","8","PM","8 PM"
"East Garfield Park","2019/8/31","0","2","2","21","9","PM","9 PM"
"East Garfield Park","2019/8/31","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/9/1","1","1","2","0","12","AM","12 AM"
"East Garfield Park","2019/9/1","1","1","2","2","2","AM","2 AM"
"East Garfield Park","2019/9/1","1","0","1","4","4","AM","4 AM"
"East Garfield Park","2019/9/1","3","0","3","7","7","AM","7 AM"
"East Garfield Park","2019/9/1","2","0","2","8","8","AM","8 AM"
"East Garfield Park","2019/9/1","1","1","2","10","10","AM","10 AM"
"East Garfield Park","2019/9/1","4","0","4","11","11","AM","11 AM"
"East Garfield Park","2019/9/1","1","0","1","12","12","PM","12 PM"
"East Garfield Park","2019/9/1","1","0","1","13","1","PM","1 PM"
"East Garfield Park","2019/9/1","2","2","4","14","2","PM","2 PM"
"East Garfield Park","2019/9/1","0","1","1","15","3","PM","3 PM"
"East Garfield Park","2019/9/1","2","1","3","16","4","PM","4 PM"
"East Garfield Park","2019/9/1","1","0","1","17","5","PM","5 PM"
"East Garfield Park","2019/9/1","2","0","2","19","7","PM","7 PM"
"East Garfield Park","2019/9/1","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/9/1","1","0","1","22","10","PM","10 PM"
"East Garfield Park","2019/9/2","1","1","2","0","12","AM","12 AM"
"East Garfield Park","2019/9/2","1","0","1","1","1","AM","1 AM"
"East Garfield Park","2019/9/2","1","1","2","2","2","AM","2 AM"
"East Garfield Park","2019/9/2","3","0","3","3","3","AM","3 AM"
"East Garfield Park","2019/9/2","1","0","1","7","7","AM","7 AM"
"East Garfield Park","2019/9/2","1","0","1","10","10","AM","10 AM"
"East Garfield Park","2019/9/2","3","0","3","11","11","AM","11 AM"
"East Garfield Park","2019/9/2","1","0","1","12","12","PM","12 PM"
"East Garfield Park","2019/9/2","2","1","3","14","2","PM","2 PM"
"East Garfield Park","2019/9/2","1","0","1","16","4","PM","4 PM"
"East Garfield Park","2019/9/2","1","0","1","18","6","PM","6 PM"
"East Garfield Park","2019/9/2","1","1","2","19","7","PM","7 PM"
"East Garfield Park","2019/9/2","1","0","1","20","8","PM","8 PM"
"East Garfield Park","2019/9/2","1","0","1","21","9","PM","9 PM"
"East Garfield Park","2019/9/2","2","0","2","23","11","PM","11 PM"
"East Garfield Park","2019/9/3","2","0","2","2","2","AM","2 AM"
"East Garfield Park","2019/9/3","0","1","1","7","7","AM","7 AM"
"East Garfield Park","2019/9/3","0","1","1","8","8","AM","8 AM"
"East Garfield Park","2019/9/3","2","1","3","9","9","AM","9 AM"
"East Garfield Park","2019/9/3","2","0","2","10","10","AM","10 AM"
"East Garfield Park","2019/9/3","2","2","4","11","11","AM","11 AM"
"East Garfield Park","2019/9/3","3","0","3","12","12","PM","12 PM"
"East Garfield Park","2019/9/3","0","2","2","13","1","PM","1 PM"
"East Garfield Park","2019/9/3","1","0","1","14","2","PM","2 PM"
"East Garfield Park","2019/9/3","2","0","2","16","4","PM","4 PM"
"East Garfield Park","2019/9/3","2","1","3","17","5","PM","5 PM"
